Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Accrual Date
PAYS,PAYSIGN INC,Financials,Equity,"130,406.61",0.00,"130,406.61","30,117.00",4.33,United States,NASDAQ,USD,1.00,--
WEAV,WEAVE COMMUNICATIONS INC,Information Technology,Equity,"127,601.58",0.00,"127,601.58","13,278.00",9.61,United States,New York Stock Exchange Inc.,USD,1.00,--
GNTY,GUARANTY BANCSHARES INC,Financials,Equity,"127,658.00",0.00,"127,658.00","3,100.00",41.18,United States,New York Stock Exchange Inc.,USD,1.00,--
NCMI,NATIONAL CINEMEDIA INC,Communication,Equity,"127,727.05",0.00,"127,727.05","24,145.00",5.29,United States,NASDAQ,USD,1.00,--
RXST,RXSIGHT INC,Health Care,Equity,"127,808.04",0.00,"127,808.04","8,084.00",15.81,United States,NASDAQ,USD,1.00,--
IBRX,IMMUNITYBIO INC,Health Care,Equity,"128,131.51",0.00,"128,131.51","47,281.00",2.71,United States,NASDAQ,USD,1.00,--
MYE,MYERS INDUSTRIES INC,Materials,Equity,"128,443.04",0.00,"128,443.04","9,614.00",13.36,United States,New York Stock Exchange Inc.,USD,1.00,--
CWCO,CONSOLIDATED WATER LTD,Utilities,Equity,"128,647.69",0.00,"128,647.69","4,673.00",27.53,United States,NASDAQ,USD,1.00,--
RIGL,RIGEL PHARMACEUTICALS INC,Health Care,Equity,"128,762.85",0.00,"128,762.85","6,315.00",20.39,United States,NASDAQ,USD,1.00,--
PHLT,PERFORMANT HEALTHCARE INC,Health Care,Equity,"128,819.16",0.00,"128,819.16","39,759.00",3.24,United States,NASDAQ,USD,1.00,--
DAWN,DAY ONE BIOPHARMACEUTICALS INC,Health Care,Equity,"125,989.00",0.00,"125,989.00","18,050.00",6.98,United States,NASDAQ,USD,1.00,--
AROW,ARROW FINANCIAL CORP,Financials,Equity,"126,194.79",0.00,"126,194.79","4,943.00",25.53,United States,NASDAQ,USD,1.00,--
ICHR,ICHOR HOLDINGS LTD,Information Technology,Equity,"126,202.20",0.00,"126,202.20","7,253.00",17.40,United States,NASDAQ,USD,1.00,--
CWBC,COMMUNITY WEST BANCSHARES,Financials,Equity,"126,341.64",0.00,"126,341.64","7,074.00",17.86,United States,NASDAQ,USD,1.00,--
ASC,ARDMORE SHIPPING CORP,Energy,Equity,"126,736.68",0.00,"126,736.68","13,188.00",9.61,Bermuda,New York Stock Exchange Inc.,USD,1.00,--
MCS,THE MARCUS CORP,Communication,Equity,"127,040.20",0.00,"127,040.20","7,210.00",17.62,United States,New York Stock Exchange Inc.,USD,1.00,--
SFIX,STITCH FIX INC CLASS A,Consumer Discretionary,Equity,"124,475.98",0.00,"124,475.98","26,041.00",4.78,United States,NASDAQ,USD,1.00,--
WVE,WAVE LIFE SCIENCES LTD,Health Care,Equity,"124,956.00",0.00,"124,956.00","19,224.00",6.50,United States,NASDAQ,USD,1.00,--
IMNM,IMMUNOME INC,Health Care,Equity,"124,972.96",0.00,"124,972.96","13,496.00",9.26,United States,NASDAQ,USD,1.00,--
SPFI,SOUTH PLAINS FINANCIAL INC,Financials,Equity,"125,308.71",0.00,"125,308.71","3,513.00",35.67,United States,NASDAQ,USD,1.00,--
INN,SUMMIT HOTEL PROPERTIES REIT INC,Real Estate,Equity,"125,340.34",0.00,"125,340.34","28,682.00",4.37,United States,New York Stock Exchange Inc.,USD,1.00,--
ITIC,INVESTORS TITLE,Financials,Equity,"125,418.81",0.00,"125,418.81",627.00,200.03,United States,NASDAQ,USD,1.00,--
TTI,TETRA TECHNOLOGIES INC,Energy,Equity,"125,428.20",0.00,"125,428.20","42,090.00",2.98,United States,New York Stock Exchange Inc.,USD,1.00,--
OBT,ORANGE COUNTY BANCORP INC,Financials,Equity,"125,746.92",0.00,"125,746.92","4,986.00",25.22,United States,NASDAQ,USD,1.00,--
ALX,ALEXANDERS REIT INC,Real Estate,Equity,"125,875.64",0.00,"125,875.64",547.00,230.12,United States,New York Stock Exchange Inc.,USD,1.00,--
FSBW,FS BANCORP INC,Financials,Equity,"122,930.50",0.00,"122,930.50","3,193.00",38.50,United States,NASDAQ,USD,1.00,--
ALT,ALTIMMUNE INC,Health Care,Equity,"122,963.54",0.00,"122,963.54","22,687.00",5.42,United States,NASDAQ,USD,1.00,--
CCSI,CONSENSUS CLOUD SOLUTIONS INC,Information Technology,Equity,"123,053.12",0.00,"123,053.12","5,624.00",21.88,United States,NASDAQ,USD,1.00,--
AXGN,AXOGEN INC,Health Care,Equity,"123,415.04",0.00,"123,415.04","10,864.00",11.36,United States,NASDAQ,USD,1.00,--
BMBL,BUMBLE INC CLASS A,Communication,Equity,"123,542.22",0.00,"123,542.22","23,006.00",5.37,United States,NASDAQ,USD,1.00,--
GRNT,GRANITE RIDGE RESOURCES INC,Energy,Equity,"123,882.74",0.00,"123,882.74","21,433.00",5.78,United States,New York Stock Exchange Inc.,USD,1.00,--
PTLO,PORTILLO S INC CLASS A,Consumer Discretionary,Equity,"124,136.60",0.00,"124,136.60","10,388.00",11.95,United States,NASDAQ,USD,1.00,--
VTLE,VITAL ENERGY INC,Energy,Equity,"124,380.06",0.00,"124,380.06","7,223.00",17.22,United States,New York Stock Exchange Inc.,USD,1.00,--
SCHL,SCHOLASTIC CORP,Communication,Equity,"121,375.23",0.00,"121,375.23","6,869.00",17.67,United States,NASDAQ,USD,1.00,--
LUNR,INTUITIVE MACHINES INC CLASS A,Industrials,Equity,"121,815.32",0.00,"121,815.32","11,044.00",11.03,United States,NASDAQ,USD,1.00,--
MBCN,MIDDLEFIELD BANC CORP,Financials,Equity,"121,963.56",0.00,"121,963.56","4,164.00",29.29,United States,NASDAQ,USD,1.00,--
PLTK,PLAYTIKA HOLDING CORP,Communication,Equity,"121,981.65",0.00,"121,981.65","25,255.00",4.83,United States,NASDAQ,USD,1.00,--
SPOK,SPOK HOLDINGS INC,Communication,Equity,"122,127.60",0.00,"122,127.60","7,595.00",16.08,United States,NASDAQ,USD,1.00,--
CTO,CTO REALTY GROWTH INC,Real Estate,Equity,"122,127.99",0.00,"122,127.99","6,641.00",18.39,United States,New York Stock Exchange Inc.,USD,1.00,--
BAND,BANDWIDTH INC CLASS A,Communication,Equity,"122,351.00",0.00,"122,351.00","8,438.00",14.50,United States,NASDAQ,USD,1.00,--
JBSS,JOHN B SANFILIPPO AND SON INC,Consumer Staples,Equity,"122,426.04",0.00,"122,426.04","1,956.00",62.59,United States,NASDAQ,USD,1.00,--
PLPC,PREFORMED LINE PRODUCTS,Industrials,Equity,"122,638.08",0.00,"122,638.08",872.00,140.64,United States,NASDAQ,USD,1.00,--
CLBK,COLUMBIA FINANCIAL INC,Financials,Equity,"122,775.48",0.00,"122,775.48","8,532.00",14.39,United States,NASDAQ,USD,1.00,--
RCUS,ARCUS BIOSCIENCES INC,Health Care,Equity,"119,958.80",0.00,"119,958.80","11,960.00",10.03,United States,New York Stock Exchange Inc.,USD,1.00,--
EBF,ENNIS INC,Industrials,Equity,"120,348.45",0.00,"120,348.45","6,453.00",18.65,United States,New York Stock Exchange Inc.,USD,1.00,--
HBT,HBT FINANCIAL INC,Financials,Equity,"120,355.28",0.00,"120,355.28","5,074.00",23.72,United States,NASDAQ,USD,1.00,--
LOCO,EL POLLO LOCO INC,Consumer Discretionary,Equity,"120,449.90",0.00,"120,449.90","11,257.00",10.70,United States,NASDAQ,USD,1.00,--
SEMR,SEMRUSH HOLDINGS INC CLASS A,Information Technology,Equity,"121,081.68",0.00,"121,081.68","12,084.00",10.02,United States,New York Stock Exchange Inc.,USD,1.00,--
AMRC,AMERESCO INC CLASS A,Industrials,Equity,"121,336.95",0.00,"121,336.95","7,915.00",15.33,United States,New York Stock Exchange Inc.,USD,1.00,--
GEFB,GREIF INC CLASS B,Materials,Equity,"118,601.47",0.00,"118,601.47","1,979.00",59.93,United States,New York Stock Exchange Inc.,USD,1.00,--
FISI,FINANCIAL INSTITUTIONS INC,Financials,Equity,"118,602.09",0.00,"118,602.09","4,581.00",25.89,United States,NASDAQ,USD,1.00,--
BORR,BORR DRILLING LTD,Energy,Equity,"118,928.06",0.00,"118,928.06","62,266.00",1.91,Norway,New York Stock Exchange Inc.,USD,1.00,--
MTSR,METSERA INC,Health Care,Equity,"119,395.80",0.00,"119,395.80","4,068.00",29.35,United States,NASDAQ,USD,1.00,--
HZO,MARINEMAX INC,Consumer Discretionary,Equity,"117,066.00",0.00,"117,066.00","5,370.00",21.80,United States,New York Stock Exchange Inc.,USD,1.00,--
KELYA,KELLY SERVICES INC CLASS A,Industrials,Equity,"117,141.40",0.00,"117,141.40","9,995.00",11.72,United States,NASDAQ,USD,1.00,--
PUMP,PROPETRO HOLDING CORP,Energy,Equity,"117,283.95",0.00,"117,283.95","19,845.00",5.91,United States,New York Stock Exchange Inc.,USD,1.00,--
ARHS,ARHAUS INC CLASS A,Consumer Discretionary,Equity,"117,427.23",0.00,"117,427.23","13,451.00",8.73,United States,NASDAQ,USD,1.00,--
RICK,RCI HOSPITALITY HOLDINGS INC,Consumer Discretionary,Equity,"117,427.32",0.00,"117,427.32","2,916.00",40.27,United States,NASDAQ,USD,1.00,--
GNK,GENCO SHIPPING AND TRADING LTD,Industrials,Equity,"117,939.92",0.00,"117,939.92","8,962.00",13.16,United States,New York Stock Exchange Inc.,USD,1.00,--
BWB,BRIDGEWATER BANCSHARES INC,Financials,Equity,"118,290.42",0.00,"118,290.42","8,091.00",14.62,United States,NASDAQ,USD,1.00,--
AVO,MISSION PRODUCE INC,Consumer Staples,Equity,"115,269.92",0.00,"115,269.92","10,366.00",11.12,United States,NASDAQ,USD,1.00,--
XERS,XERIS BIOPHARMA HOLDINGS INC,Health Care,Equity,"115,394.40",0.00,"115,394.40","24,816.00",4.65,United States,NASDAQ,USD,1.00,--
ACTG,ACACIA RESEARCH CORP,Financials,Equity,"115,448.71",0.00,"115,448.71","30,623.00",3.77,United States,NASDAQ,USD,1.00,--
SLP,SIMULATIONS PLUS INC,Health Care,Equity,"115,552.84",0.00,"115,552.84","4,121.00",28.04,United States,NASDAQ,USD,1.00,--
KODK,EASTMAN KODAK,Information Technology,Equity,"115,556.10",0.00,"115,556.10","19,855.00",5.82,United States,New York Stock Exchange Inc.,USD,1.00,--
RRBI,RED RIVER BANCSHARES INC,Financials,Equity,"115,578.54",0.00,"115,578.54","2,046.00",56.49,United States,NASDAQ,USD,1.00,--
NLOP,NET LEASE OFFICE PROPERTIES,Real Estate,Equity,"116,011.70",0.00,"116,011.70","3,710.00",31.27,United States,New York Stock Exchange Inc.,USD,1.00,--
LMNR,LIMONEIRA,Consumer Staples,Equity,"116,377.41",0.00,"116,377.41","7,361.00",15.81,United States,NASDAQ,USD,1.00,--
FPI,FARMLAND PARTNERS INC,Real Estate,Equity,"116,567.92",0.00,"116,567.92","10,154.00",11.48,United States,New York Stock Exchange Inc.,USD,1.00,--
ALRS,ALERUS FINANCIAL CORP,Financials,Equity,"116,754.24",0.00,"116,754.24","5,536.00",21.09,United States,NASDAQ,USD,1.00,--
WNC,WABASH NATIONAL CORP,Industrials,Equity,"113,895.44",0.00,"113,895.44","12,434.00",9.16,United States,New York Stock Exchange Inc.,USD,1.00,--
TSBK,TIMBERLAND BANCORP INC,Financials,Equity,"113,982.00",0.00,"113,982.00","3,768.00",30.25,United States,NASDAQ,USD,1.00,--
EOLS,EVOLUS INC,Health Care,Equity,"114,061.92",0.00,"114,061.92","11,452.00",9.96,United States,NASDAQ,USD,1.00,--
EVCM,EVERCOMMERCE INC,Information Technology,Equity,"114,341.31",0.00,"114,341.31","11,243.00",10.17,United States,NASDAQ,USD,1.00,--
IOVA,IOVANCE BIOTHERAPEUTICS INC,Health Care,Equity,"114,436.14",0.00,"114,436.14","62,877.00",1.82,United States,NASDAQ,USD,1.00,--
SRDX,SURMODICS INC,Health Care,Equity,"112,424.50",0.00,"112,424.50","3,811.00",29.50,United States,NASDAQ,USD,1.00,--
NUVB,NUVATION BIO INC CLASS A,Health Care,Equity,"112,849.45",0.00,"112,849.45","46,061.00",2.45,United States,New York Stock Exchange Inc.,USD,1.00,--
WLDN,WILLDAN GROUP INC,Industrials,Equity,"112,868.04",0.00,"112,868.04","2,022.00",55.82,United States,NASDAQ,USD,1.00,--
ARCT,ARCTURUS THERAPEUTICS HOLDINGS INC,Health Care,Equity,"112,944.00",0.00,"112,944.00","8,688.00",13.00,United States,NASDAQ,USD,1.00,--
SANA,SANA BIOTECHNOLOGY INC,Health Care,Equity,"113,160.06",0.00,"113,160.06","48,359.00",2.34,United States,NASDAQ,USD,1.00,--
MGPI,MGP INGREDIENTS INC,Consumer Staples,Equity,"113,439.30",0.00,"113,439.30","3,835.00",29.58,United States,NASDAQ,USD,1.00,--
OLP,ONE LIBERTY PROPERTIES REIT INC,Real Estate,Equity,"113,522.76",0.00,"113,522.76","4,572.00",24.83,United States,New York Stock Exchange Inc.,USD,1.00,--
TRTX,TPG RE FINANCE TRUST INC,Financials,Equity,"113,588.99",0.00,"113,588.99","14,771.00",7.69,United States,New York Stock Exchange Inc.,USD,1.00,--
CEVA,CEVA INC,Information Technology,Equity,"110,889.93",0.00,"110,889.93","5,609.00",19.77,United States,NASDAQ,USD,1.00,--
ANGO,ANGIODYNAMICS INC,Health Care,Equity,"110,890.65",0.00,"110,890.65","10,127.00",10.95,United States,NASDAQ,USD,1.00,--
CVGW,CALAVO GROWERS INC,Consumer Staples,Equity,"111,029.28",0.00,"111,029.28","4,094.00",27.12,United States,NASDAQ,USD,1.00,--
KE,KIMBALL ELECTRONICS INC,Information Technology,Equity,"111,527.00",0.00,"111,527.00","5,980.00",18.65,United States,NASDAQ,USD,1.00,--
GCT,GIGACLOUD TECHNOLOGY INC CLASS A,Consumer Discretionary,Equity,"111,988.80",0.00,"111,988.80","6,160.00",18.18,United States,NASDAQ,USD,1.00,--
WTBA,WEST BANCORPORATION INC,Financials,Equity,"109,605.78",0.00,"109,605.78","5,682.00",19.29,United States,NASDAQ,USD,1.00,--
ALNT,ALLIENT INC,Industrials,Equity,"109,674.18",0.00,"109,674.18","3,474.00",31.57,United States,NASDAQ,USD,1.00,--
MYGN,MYRIAD GENETICS INC,Health Care,Equity,"109,926.88",0.00,"109,926.88","22,526.00",4.88,United States,NASDAQ,USD,1.00,--
HY,HYSTER YALE INC CLASS A,Industrials,Equity,"109,937.80",0.00,"109,937.80","2,660.00",41.33,United States,New York Stock Exchange Inc.,USD,1.00,--
FLGT,FULGENT GENETICS INC,Health Care,Equity,"110,105.17",0.00,"110,105.17","5,201.00",21.17,United States,NASDAQ,USD,1.00,--
HOUS,ANYWHERE REAL ESTATE INC,Real Estate,Equity,"110,231.31",0.00,"110,231.31","31,227.00",3.53,United States,New York Stock Exchange Inc.,USD,1.00,--
REAX,REAL BROKERAGE INC,Real Estate,Equity,"110,258.82",0.00,"110,258.82","25,002.00",4.41,Canada,NASDAQ,USD,1.00,--
DNTH,DIANTHUS THERAPEUTICS INC,Health Care,Equity,"110,377.25",0.00,"110,377.25","6,275.00",17.59,United States,NASDAQ,USD,1.00,--
SSTK,SHUTTERSTOCK INC,Communication,Equity,"110,440.77",0.00,"110,440.77","5,973.00",18.49,United States,New York Stock Exchange Inc.,USD,1.00,--
FSBC,FIVE STAR BANCORP,Financials,Equity,"107,631.03",0.00,"107,631.03","3,887.00",27.69,United States,NASDAQ,USD,1.00,--
BFS,SAUL CENTERS REIT INC,Real Estate,Equity,"107,919.06",0.00,"107,919.06","3,162.00",34.13,United States,New York Stock Exchange Inc.,USD,1.00,--
MVBF,MVB FINANCIAL CORP,Financials,Equity,"107,958.16",0.00,"107,958.16","5,542.00",19.48,United States,NASDAQ,USD,1.00,--
WSBF,WATERSTONE FINANCIAL INC,Financials,Equity,"107,967.66",0.00,"107,967.66","8,198.00",13.17,United States,NASDAQ,USD,1.00,--
LSEA,LANDSEA HOMES CORP,Consumer Discretionary,Equity,"108,562.50",0.00,"108,562.50","9,650.00",11.25,United States,NASDAQ,USD,1.00,--
KRUS,KURA SUSHI USA INC,Consumer Discretionary,Equity,"108,754.80",0.00,"108,754.80","1,498.00",72.60,United States,NASDAQ,USD,1.00,--
IPI,INTREPID POTASH INC,Materials,Equity,"108,802.65",0.00,"108,802.65","2,867.00",37.95,United States,New York Stock Exchange Inc.,USD,1.00,--
CCNE,CNB FINANCIAL CORP,Financials,Equity,"108,932.49",0.00,"108,932.49","5,013.00",21.73,United States,NASDAQ,USD,1.00,--
DSGR,DISTRIBUTION SOLUTIONS GROUP INC,Industrials,Equity,"108,960.25",0.00,"108,960.25","3,955.00",27.55,United States,NASDAQ,USD,1.00,--
HTLD,HEARTLAND EXPRESS INC,Industrials,Equity,"106,128.00",0.00,"106,128.00","11,792.00",9.00,United States,NASDAQ,USD,1.00,--
DIN,DINE BRANDS GLOBAL INC,Consumer Discretionary,Equity,"106,322.22",0.00,"106,322.22","4,509.00",23.58,United States,New York Stock Exchange Inc.,USD,1.00,--
CZNC,CITIZENS AND NORTHERN CORP,Financials,Equity,"106,389.36",0.00,"106,389.36","5,757.00",18.48,United States,NASDAQ,USD,1.00,--
PBPB,POTBELLY CORP,Consumer Discretionary,Equity,"106,429.33",0.00,"106,429.33","10,069.00",10.57,United States,NASDAQ,USD,1.00,--
GIC,GLOBAL INDUSTRIAL,Industrials,Equity,"106,460.97",0.00,"106,460.97","3,927.00",27.11,United States,New York Stock Exchange Inc.,USD,1.00,--
TITN,TITAN MACHINERY INC,Industrials,Equity,"106,463.82",0.00,"106,463.82","5,669.00",18.78,United States,NASDAQ,USD,1.00,--
SCVL,SHOE CARNIVAL INC,Consumer Discretionary,Equity,"106,754.01",0.00,"106,754.01","5,483.00",19.47,United States,NASDAQ,USD,1.00,--
REFI,CHICAGO ATLANTIC REAL ESTATE FINAN,Financials,Equity,"106,915.55",0.00,"106,915.55","7,399.00",14.45,United States,NASDAQ,USD,1.00,--
USNA,USANA HEALTH SCIENCES INC,Consumer Staples,Equity,"106,982.40",0.00,"106,982.40","3,584.00",29.85,United States,New York Stock Exchange Inc.,USD,1.00,--
HIFS,HINGHAM INSTITUTION FOR SAVINGS,Financials,Equity,"106,988.27",0.00,"106,988.27",457.00,234.11,United States,NASDAQ,USD,1.00,--
FTRE,FORTREA HOLDINGS INC,Health Care,Equity,"107,235.43",0.00,"107,235.43","23,161.00",4.63,United States,NASDAQ,USD,1.00,--
IMXI,INTERNATIONAL MONEY EXPRESS INC,Financials,Equity,"107,261.11",0.00,"107,261.11","9,467.00",11.33,United States,NASDAQ,USD,1.00,--
CCO,CLEAR CHANNEL OUTDOOR HOLDINGS INC,Communication,Equity,"107,481.00",0.00,"107,481.00","97,710.00",1.10,United States,New York Stock Exchange Inc.,USD,1.00,--
AIP,ARTERIS INC,Information Technology,Equity,"107,515.54",0.00,"107,515.54","13,541.00",7.94,United States,NASDAQ,USD,1.00,--
MSBI,MIDLAND STATES BANCORP INC,Financials,Equity,"104,921.83",0.00,"104,921.83","6,161.00",17.03,United States,NASDAQ,USD,1.00,--
AQST,AQUESTIVE THERAPEUTICS INC,Health Care,Equity,"105,118.08",0.00,"105,118.08","33,056.00",3.18,United States,NASDAQ,USD,1.00,--
OIS,OIL STATES INTERNATIONAL INC,Energy,Equity,"105,395.20",0.00,"105,395.20","22,912.00",4.60,United States,New York Stock Exchange Inc.,USD,1.00,--
RPAY,REPAY HOLDINGS CORP CLASS A,Financials,Equity,"105,674.80",0.00,"105,674.80","20,680.00",5.11,United States,NASDAQ,USD,1.00,--
YORW,YORK WATER,Utilities,Equity,"105,688.57",0.00,"105,688.57","3,263.00",32.39,United States,NASDAQ,USD,1.00,--
DSP,VIANT TECHNOLOGY INC CLASS A,Information Technology,Equity,"105,693.54",0.00,"105,693.54","7,698.00",13.73,United States,NASDAQ,USD,1.00,--
PACS,PACS GROUP INC,Health Care,Equity,"105,916.80",0.00,"105,916.80","10,384.00",10.20,United States,New York Stock Exchange Inc.,USD,1.00,--
METC,RAMACO RESOURCES INC CLASS A,Materials,Equity,"106,001.76",0.00,"106,001.76","11,229.00",9.44,United States,NASDAQ,USD,1.00,--
KURA,KURA ONCOLOGY INC,Health Care,Equity,"106,064.82",0.00,"106,064.82","16,521.00",6.42,United States,NASDAQ,USD,1.00,--
SFST,SOUTHERN FIRST BANCSHARES INC,Financials,Equity,"103,217.12",0.00,"103,217.12","2,888.00",35.74,United States,NASDAQ,USD,1.00,--
AMRK,A MARK PRECIOUS METALS INC,Consumer Discretionary,Equity,"103,397.84",0.00,"103,397.84","5,096.00",20.29,United States,NASDAQ,USD,1.00,--
VIR,VIR BIOTECHNOLOGY INC,Health Care,Equity,"104,129.30",0.00,"104,129.30","19,910.00",5.23,United States,NASDAQ,USD,1.00,--
JACK,JACK IN THE BOX INC,Consumer Discretionary,Equity,"104,292.32",0.00,"104,292.32","5,387.00",19.36,United States,NASDAQ,USD,1.00,--
SLQT,SELECTQUOTE INC,Financials,Equity,"101,823.30",0.00,"101,823.30","44,271.00",2.30,United States,New York Stock Exchange Inc.,USD,1.00,--
TBCH,TURTLE BEACH CORP,Information Technology,Equity,"101,877.75",0.00,"101,877.75","8,385.00",12.15,United States,NASDAQ,USD,1.00,--
KLC,KINDERCARE LEARNING COMPANIES INC,Consumer Discretionary,Equity,"101,981.30",0.00,"101,981.30","8,534.00",11.95,United States,New York Stock Exchange Inc.,USD,1.00,--
FFIC,FLUSHING FINANCIAL CORP,Financials,Equity,"102,243.08",0.00,"102,243.08","8,422.00",12.14,United States,NASDAQ,USD,1.00,--
CRMT,AMERICAS CAR MART INC,Consumer Discretionary,Equity,"102,307.02",0.00,"102,307.02","1,938.00",52.79,United States,NASDAQ,USD,1.00,--
NBN,NORTHEAST BANK,Financials,Equity,"102,577.32",0.00,"102,577.32","1,258.00",81.54,United States,NASDAQ,USD,1.00,--
APPS,DIGITAL TURBINE INC,Information Technology,Equity,"102,587.42",0.00,"102,587.42","22,399.00",4.58,United States,NASDAQ,USD,1.00,--
AHH,ARMADA HOFFLER PROPERTIES REIT INC,Real Estate,Equity,"102,627.18",0.00,"102,627.18","14,682.00",6.99,United States,New York Stock Exchange Inc.,USD,1.00,--
MITK,MITEK SYSTEMS INC,Information Technology,Equity,"102,688.30",0.00,"102,688.30","10,855.00",9.46,United States,NASDAQ,USD,1.00,--
SD,SANDRIDGE ENERGY INC,Energy,Equity,"102,892.17",0.00,"102,892.17","9,903.00",10.39,United States,New York Stock Exchange Inc.,USD,1.00,--
JMSB,JOHN MARSHALL BANCORP INC,Financials,Equity,"102,919.09",0.00,"102,919.09","5,851.00",17.59,United States,NASDAQ,USD,1.00,--
KROS,KEROS THERAPEUTICS INC,Health Care,Equity,"102,960.65",0.00,"102,960.65","6,887.00",14.95,United States,NASDAQ,USD,1.00,--
ARVN,ARVINAS INC,Health Care,Equity,"100,723.00",0.00,"100,723.00","14,389.00",7.00,United States,NASDAQ,USD,1.00,--
UPB,UPSTREAM BIO INC,Health Care,Equity,"101,126.36",0.00,"101,126.36","9,329.00",10.84,United States,NASDAQ,USD,1.00,--
BCAX,BICARA THERAPEUTICS INC,Health Care,Equity,"101,225.94",0.00,"101,225.94","9,194.00",11.01,United States,NASDAQ,USD,1.00,--
AMBC,AMBAC FINANCIAL GROUP INC,Financials,Equity,"101,363.48",0.00,"101,363.48","13,012.00",7.79,United States,New York Stock Exchange Inc.,USD,1.00,--
FMAO,FARMERS AND MERCHANTS BANCORP INC,Financials,Equity,"101,406.30",0.00,"101,406.30","4,306.00",23.55,United States,NASDAQ,USD,1.00,--
URG,UR ENERGY INC,Energy,Equity,"98,643.67",0.00,"98,643.67","121,963.00",0.81,United States,Nyse Mkt Llc,USD,1.00,--
SVC,SERVICE PROPERTIES TRUST,Real Estate,Equity,"99,062.04",0.00,"99,062.04","42,884.00",2.31,United States,NASDAQ,USD,1.00,--
OFIX,ORTHOFIX MEDICAL INC,Health Care,Equity,"99,292.06",0.00,"99,292.06","9,002.00",11.03,United States,NASDAQ,USD,1.00,--
MLNK,MERIDIANLINK INC,Information Technology,Equity,"99,367.60",0.00,"99,367.60","5,986.00",16.60,United States,New York Stock Exchange Inc.,USD,1.00,--
BIGC,BIGCOMMERCE HOLDINGS INC SERIES,Information Technology,Equity,"99,560.75",0.00,"99,560.75","19,715.00",5.05,United States,NASDAQ,USD,1.00,--
WASH,WASHINGTON TRUST BANCORP INC,Financials,Equity,"99,603.56",0.00,"99,603.56","3,556.00",28.01,United States,NASDAQ,USD,1.00,--
